investor_id,age_group,gender,state,city_tier,sip_amount
664,26-35,Female,Maharashtra,T30,5000
665,36-45,Male,Telangana,T30,2000
666,36-45,Male,UP,T30,5000
667,26-35,Female,Rajasthan,T30,10000
668,26-35,Male,Delhi,T30,500
669,46-55,Female,Tamil Nadu,B30,2000
670,18-25,Female,Karnataka,T30,25000
671,36-45,Male,Karnataka,T30,2000
672,26-35,Female,Maharashtra,T30,500
673,36-45,Male,Maharashtra,T30,25000
674,36-45,Male,Telangana,T30,10000
675,18-25,Male,Tamil Nadu,T30,5000
676,55+,Female,Maharashtra,T30,5000
677,18-25,Male,Rajasthan,T30,2000
678,26-35,Female,Maharashtra,T30,10000
679,26-35,Male,West Bengal,T30,1000
680,55+,Female,West Bengal,B30,2000
681,26-35,Female,Maharashtra,T30,1000
682,36-45,Male,Tamil Nadu,B30,2000
683,36-45,Female,Maharashtra,T30,1000
684,26-35,Male,Maharashtra,T30,1000
685,36-45,Male,Maharashtra,B30,5000
686,36-45,Female,Delhi,B30,2000
687,36-45,Female,Rajasthan,T30,5000
688,26-35,Male,Delhi,B30,2000
689,55+,Male,West Bengal,T30,1000
690,18-25,Male,Maharashtra,T30,5000
691,36-45,Female,Telangana,T30,500
692,46-55,Female,Karnataka,T30,10000
693,18-25,Male,Maharashtra,T30,5000
694,18-25,Male,Tamil Nadu,T30,25000
695,26-35,Female,Maharashtra,B30,1000
696,46-55,Male,Maharashtra,B30,2000
697,36-45,Male,Tamil Nadu,T30,1000
698,46-55,Male,Delhi,T30,2000
699,26-35,Female,Delhi,B30,1000
700,55+,Male,Tamil Nadu,T30,10000
701,26-35,Female,Delhi,T30,1000
702,46-55,Female,Maharashtra,T30,1000
703,26-35,Male,Karnataka,T30,1000
704,26-35,Male,Maharashtra,B30,5000
705,26-35,Female,UP,B30,2000
706,26-35,Male,Karnataka,B30,1000
707,18-25,Female,Maharashtra,B30,2000
708,26-35,Male,Delhi,B30,5000
709,18-25,Male,Telangana,T30,2000
710,36-45,Female,Karnataka,T30,2000
711,18-25,Male,Delhi,B30,2000
712,26-35,Female,Delhi,B30,2000
713,55+,Male,Karnataka,T30,500
714,26-35,Female,Delhi,B30,1000
715,18-25,Male,Gujarat,T30,10000
716,26-35,Male,Karnataka,T30,2000
717,46-55,Female,Gujarat,T30,1000
718,26-35,Male,Delhi,T30,2000
719,26-35,Female,Maharashtra,B30,10000
720,46-55,Female,Telangana,B30,1000
721,26-35,Male,Karnataka,T30,1000
722,26-35,Female,Maharashtra,T30,10000
723,18-25,Male,Maharashtra,T30,5000
724,26-35,Female,Karnataka,B30,5000
725,26-35,Female,West Bengal,T30,2000
726,26-35,Male,Karnataka,T30,2000
727,46-55,Male,Rajasthan,T30,2000
728,26-35,Female,Delhi,B30,1000
729,26-35,Female,Maharashtra,T30,5000
730,26-35,Male,Maharashtra,B30,2000
731,26-35,Male,Rajasthan,T30,5000
732,26-35,Male,Punjab,T30,5000
733,46-55,Female,Maharashtra,B30,500
734,18-25,Male,Maharashtra,T30,5000
735,36-45,Female,UP,T30,1000
736,46-55,Male,Maharashtra,B30,2000
737,26-35,Female,Delhi,T30,5000
738,36-45,Male,Rajasthan,T30,25000
739,36-45,Female,Punjab,B30,5000
740,26-35,Male,Karnataka,T30,1000
741,18-25,Male,Delhi,T30,5000
742,26-35,Male,Rajasthan,T30,1000
743,18-25,Male,Karnataka,T30,2000
744,36-45,Female,Delhi,T30,1000
745,36-45,Female,Karnataka,B30,5000
746,46-55,Female,Rajasthan,T30,2000
747,26-35,Female,Delhi,B30,10000
748,46-55,Male,Karnataka,B30,1000
749,26-35,Female,Karnataka,T30,1000
750,18-25,Male,Rajasthan,B30,5000
751,36-45,Female,West Bengal,T30,10000
752,55+,Male,Gujarat,T30,1000
753,26-35,Male,West Bengal,T30,2000
754,36-45,Male,Tamil Nadu,T30,1000
755,26-35,Female,Maharashtra,T30,500
756,26-35,Female,Rajasthan,T30,2000
757,26-35,Male,Tamil Nadu,B30,25000
758,26-35,Female,West Bengal,T30,2000
759,26-35,Female,Gujarat,T30,2000
760,36-45,Male,Delhi,T30,1000
761,18-25,Female,Karnataka,B30,1000
762,36-45,Male,Tamil Nadu,T30,1000
763,36-45,Female,Delhi,T30,1000
764,26-35,Male,Delhi,T30,500
765,36-45,Male,Gujarat,T30,5000
766,36-45,Female,Gujarat,B30,1000
767,26-35,Male,Rajasthan,T30,1000
768,26-35,Male,West Bengal,B30,2000
769,46-55,Female,Delhi,T30,10000
770,55+,Male,Delhi,B30,5000
771,26-35,Female,Tamil Nadu,T30,1000
772,46-55,Female,Rajasthan,B30,2000
773,36-45,Male,Delhi,T30,5000
774,26-35,Male,Gujarat,B30,500
775,46-55,Female,Delhi,T30,1000
776,46-55,Female,Delhi,T30,2000
777,26-35,Male,Gujarat,B30,2000
778,26-35,Female,West Bengal,T30,2000
779,46-55,Male,Delhi,B30,2000
780,26-35,Male,Rajasthan,T30,1000
781,26-35,Male,Gujarat,T30,2000
782,55+,Female,Rajasthan,B30,2000
783,26-35,Male,Karnataka,T30,10000
784,36-45,Female,Delhi,B30,5000
785,26-35,Female,Rajasthan,B30,10000
786,26-35,Female,Tamil Nadu,T30,5000
787,18-25,Male,Telangana,B30,500
788,26-35,Female,Delhi,B30,2000
789,26-35,Male,Punjab,T30,5000
790,36-45,Female,Delhi,T30,2000
791,36-45,Female,Karnataka,B30,5000
792,46-55,Female,Delhi,T30,25000
793,36-45,Male,Telangana,T30,1000
794,18-25,Male,Maharashtra,T30,25000
795,55+,Female,Karnataka,B30,1000
796,26-35,Female,Delhi,T30,10000
797,26-35,Female,Maharashtra,T30,1000
798,36-45,Male,Gujarat,B30,5000
799,18-25,Male,UP,B30,5000
800,26-35,Male,Delhi,T30,5000
801,46-55,Male,Karnataka,T30,2000
802,26-35,Male,Tamil Nadu,B30,1000
803,36-45,Female,Karnataka,T30,5000
804,46-55,Female,Telangana,T30,2000
805,55+,Male,Karnataka,T30,1000
806,26-35,Female,Punjab,T30,2000
807,18-25,Female,Delhi,B30,1000
808,36-45,Male,Maharashtra,T30,10000
809,26-35,Female,Tamil Nadu,T30,5000
810,36-45,Female,Rajasthan,B30,10000
811,36-45,Male,Karnataka,T30,500
812,36-45,Male,Maharashtra,T30,5000
813,36-45,Male,Gujarat,B30,1000
814,46-55,Male,Delhi,T30,5000
815,26-35,Female,Gujarat,T30,10000
816,36-45,Male,Delhi,B30,5000
817,26-35,Female,Tamil Nadu,T30,10000
818,26-35,Female,UP,T30,2000
819,18-25,Female,Delhi,T30,2000
820,36-45,Male,Rajasthan,T30,2000
821,55+,Female,Delhi,T30,5000
822,36-45,Female,West Bengal,B30,2000
823,26-35,Male,Delhi,B30,5000
824,36-45,Female,Maharashtra,T30,2000
825,26-35,Female,West Bengal,T30,10000
826,36-45,Male,Tamil Nadu,B30,2000
827,46-55,Female,Karnataka,T30,1000
828,26-35,Male,Maharashtra,T30,10000
829,18-25,Male,Karnataka,T30,2000
830,26-35,Male,Maharashtra,T30,5000
831,26-35,Female,Delhi,T30,5000
832,36-45,Male,Tamil Nadu,T30,2000
833,26-35,Male,Telangana,B30,25000
834,18-25,Male,Karnataka,B30,5000
835,36-45,Female,Maharashtra,B30,1000
836,46-55,Male,Telangana,T30,25000
837,26-35,Female,Maharashtra,B30,25000
838,26-35,Female,West Bengal,B30,1000
839,26-35,Male,Delhi,T30,25000
840,26-35,Male,Gujarat,B30,2000
841,26-35,Male,Delhi,B30,1000
842,55+,Male,Karnataka,B30,25000
843,18-25,Female,Gujarat,T30,1000
844,26-35,Male,UP,B30,2000
845,18-25,Female,Maharashtra,T30,5000
846,46-55,Female,Delhi,T30,5000
847,26-35,Male,Maharashtra,T30,500
848,46-55,Female,Rajasthan,T30,2000
849,36-45,Female,Telangana,T30,500
850,55+,Male,Delhi,T30,1000
851,18-25,Male,Karnataka,T30,10000
852,26-35,Male,Karnataka,T30,10000
853,36-45,Female,Karnataka,B30,5000
854,36-45,Male,Karnataka,T30,10000
855,36-45,Male,Karnataka,T30,1000
856,36-45,Female,Maharashtra,T30,5000
857,36-45,Male,Maharashtra,T30,5000
858,55+,Male,Gujarat,B30,5000
859,55+,Male,Rajasthan,T30,500
860,18-25,Male,Rajasthan,T30,1000
861,26-35,Male,West Bengal,T30,500
862,36-45,Male,Telangana,T30,1000
863,26-35,Male,Maharashtra,T30,1000
864,18-25,Male,Delhi,T30,2000
865,26-35,Male,Delhi,B30,5000
866,55+,Male,Delhi,T30,1000
867,18-25,Male,Rajasthan,T30,500
868,46-55,Female,Delhi,B30,10000
869,26-35,Male,Tamil Nadu,T30,1000
870,36-45,Male,Tamil Nadu,T30,2000
871,26-35,Female,Rajasthan,T30,1000
872,26-35,Male,Tamil Nadu,T30,2000
873,46-55,Male,Karnataka,T30,1000
874,55+,Female,West Bengal,T30,5000
875,26-35,Male,Karnataka,T30,500
876,36-45,Male,Tamil Nadu,T30,2000
877,36-45,Male,Delhi,T30,2000
878,18-25,Male,Maharashtra,B30,10000
879,18-25,Male,Delhi,B30,2000
880,36-45,Male,Delhi,T30,500
881,26-35,Male,Maharashtra,B30,2000
882,26-35,Female,Maharashtra,B30,5000
883,55+,Male,Punjab,T30,1000
884,18-25,Male,Delhi,T30,2000
885,26-35,Male,Karnataka,B30,1000
886,46-55,Male,Tamil Nadu,B30,2000
887,26-35,Male,Tamil Nadu,T30,1000
888,36-45,Female,Maharashtra,B30,1000
889,18-25,Female,Gujarat,T30,2000
890,55+,Male,Gujarat,T30,5000
891,18-25,Male,Punjab,B30,1000
892,26-35,Female,Maharashtra,T30,25000
893,26-35,Female,Tamil Nadu,T30,1000
894,26-35,Male,Rajasthan,T30,1000
895,46-55,Female,Maharashtra,B30,10000
896,26-35,Female,Gujarat,B30,2000
897,18-25,Male,Delhi,T30,5000
898,26-35,Female,Delhi,T30,5000
899,55+,Female,Telangana,B30,25000
900,18-25,Female,Delhi,T30,1000
901,36-45,Male,Tamil Nadu,T30,2000
902,36-45,Female,Karnataka,B30,5000
903,46-55,Male,Maharashtra,T30,1000
904,36-45,Female,Telangana,T30,1000
905,18-25,Male,Delhi,T30,1000
906,26-35,Male,Delhi,T30,1000
907,18-25,Female,Delhi,T30,5000
908,36-45,Male,Karnataka,T30,2000
909,18-25,Female,Maharashtra,T30,5000
910,18-25,Male,West Bengal,T30,2000
911,26-35,Female,Karnataka,T30,25000
912,55+,Male,Delhi,T30,2000
913,36-45,Female,West Bengal,B30,2000
914,18-25,Female,Karnataka,B30,1000
915,26-35,Female,Rajasthan,B30,500
916,18-25,Female,Rajasthan,B30,5000
917,26-35,Male,Punjab,T30,10000
918,36-45,Male,Maharashtra,T30,10000
919,36-45,Female,Karnataka,T30,5000
920,46-55,Female,Karnataka,B30,1000
921,46-55,Female,Delhi,T30,2000
922,26-35,Female,Telangana,B30,5000
923,46-55,Female,Maharashtra,B30,2000
924,36-45,Female,Karnataka,T30,25000
925,36-45,Female,Maharashtra,B30,5000
926,55+,Female,West Bengal,T30,2000
927,55+,Male,West Bengal,T30,25000
928,46-55,Female,UP,B30,2000
929,26-35,Female,Karnataka,B30,25000
930,26-35,Male,Gujarat,T30,500
931,46-55,Male,Tamil Nadu,B30,2000
932,26-35,Male,Rajasthan,B30,1000
933,46-55,Male,Maharashtra,T30,2000
934,36-45,Female,Karnataka,B30,500
935,36-45,Male,Maharashtra,T30,1000
936,18-25,Female,Rajasthan,T30,2000
937,26-35,Female,Maharashtra,B30,5000
938,46-55,Female,Maharashtra,T30,10000
939,26-35,Male,Telangana,B30,1000
940,36-45,Male,Karnataka,T30,5000
941,36-45,Male,Punjab,T30,500
942,18-25,Male,Karnataka,T30,10000
943,26-35,Male,Tamil Nadu,T30,2000
944,36-45,Male,Gujarat,T30,5000
945,18-25,Male,Delhi,T30,1000
946,26-35,Male,Maharashtra,B30,2000
947,46-55,Male,West Bengal,T30,500
948,36-45,Female,Karnataka,B30,500
949,46-55,Female,Rajasthan,B30,5000
950,26-35,Female,Maharashtra,T30,1000
951,36-45,Female,Tamil Nadu,T30,2000
952,26-35,Male,Maharashtra,T30,2000
953,18-25,Female,Tamil Nadu,B30,5000
954,55+,Male,Gujarat,B30,500
955,26-35,Male,Delhi,T30,2000
956,26-35,Male,Karnataka,B30,2000
957,46-55,Male,Karnataka,T30,10000
958,46-55,Male,Gujarat,T30,1000
959,55+,Female,Tamil Nadu,T30,2000
960,18-25,Male,Maharashtra,T30,2000
961,18-25,Male,Punjab,T30,5000
962,26-35,Female,UP,T30,2000
963,36-45,Female,Tamil Nadu,T30,500
964,18-25,Male,Gujarat,B30,2000
965,26-35,Female,Maharashtra,T30,5000
966,36-45,Female,Delhi,T30,2000
967,36-45,Male,Gujarat,B30,2000
968,18-25,Male,Maharashtra,B30,1000
969,55+,Female,Maharashtra,B30,2000
970,26-35,Female,Tamil Nadu,T30,500
971,46-55,Other,Maharashtra,B30,2000
972,55+,Male,Maharashtra,B30,2000
973,26-35,Female,Maharashtra,T30,25000
974,26-35,Male,Tamil Nadu,B30,1000
975,26-35,Male,West Bengal,T30,500
976,46-55,Female,Maharashtra,T30,5000
977,26-35,Other,Karnataka,T30,1000
978,36-45,Male,Maharashtra,B30,2000
979,36-45,Female,Delhi,T30,1000
980,26-35,Male,Maharashtra,T30,2000
981,55+,Male,Maharashtra,T30,2000
982,46-55,Male,Delhi,B30,5000
983,18-25,Female,Rajasthan,T30,2000
984,26-35,Female,Telangana,T30,500
985,26-35,Male,West Bengal,T30,2000
986,46-55,Female,Maharashtra,B30,10000
987,26-35,Male,West Bengal,T30,2000
988,55+,Female,Gujarat,T30,1000
989,26-35,Male,Maharashtra,T30,2000
990,26-35,Male,Delhi,T30,2000
991,36-45,Female,Karnataka,T30,500
992,26-35,Male,Delhi,B30,2000
993,46-55,Female,Karnataka,T30,1000
994,18-25,Female,Maharashtra,T30,1000
995,55+,Male,Karnataka,T30,2000
996,46-55,Female,Gujarat,B30,5000
997,46-55,Male,Karnataka,B30,5000
998,26-35,Male,Delhi,B30,1000
999,36-45,Female,Rajasthan,T30,2000
1000,26-35,Female,Karnataka,T30,500
1001,55+,Female,Karnataka,T30,25000
1002,18-25,Male,Delhi,B30,5000
1003,26-35,Female,Delhi,T30,1000
1004,55+,Male,Tamil Nadu,T30,10000
1005,26-35,Male,Maharashtra,B30,1000
1006,26-35,Male,Gujarat,T30,1000
1007,36-45,Female,Karnataka,T30,1000
1008,46-55,Female,UP,B30,2000
1009,26-35,Male,Telangana,T30,500
1010,55+,Male,Karnataka,T30,5000
1011,26-35,Male,Maharashtra,T30,10000
1012,46-55,Male,Karnataka,T30,5000
1013,26-35,Male,Delhi,T30,5000
1014,18-25,Male,Karnataka,B30,5000
1015,46-55,Female,Delhi,T30,2000
1016,26-35,Female,Karnataka,T30,1000
1017,26-35,Female,Karnataka,B30,1000
1018,26-35,Male,West Bengal,T30,1000
1019,36-45,Male,Maharashtra,T30,10000
1020,26-35,Female,Delhi,B30,2000
1021,26-35,Male,Maharashtra,B30,5000
1022,26-35,Male,Gujarat,B30,1000
1023,18-25,Male,Rajasthan,T30,1000
1024,36-45,Male,Gujarat,T30,10000
1025,46-55,Male,Punjab,B30,5000
1026,36-45,Male,Maharashtra,T30,2000
1027,26-35,Female,Karnataka,B30,1000
1028,36-45,Female,UP,T30,1000
1029,18-25,Male,Delhi,B30,500
1030,46-55,Male,Rajasthan,B30,10000
1031,36-45,Female,Tamil Nadu,T30,1000
1032,26-35,Male,Punjab,T30,2000
1033,26-35,Male,Delhi,B30,10000
1034,36-45,Male,Karnataka,T30,2000
1035,36-45,Female,Maharashtra,T30,2000
1036,26-35,Female,Maharashtra,B30,5000
1037,26-35,Male,UP,B30,5000
1038,36-45,Male,Karnataka,T30,2000
1039,26-35,Male,West Bengal,B30,1000
1040,36-45,Male,Gujarat,B30,2000
1041,26-35,Male,Karnataka,T30,1000
1042,18-25,Male,Telangana,T30,2000
1043,26-35,Male,Telangana,B30,500
1044,36-45,Male,West Bengal,T30,2000
1045,26-35,Male,Punjab,T30,500
1046,36-45,Female,Maharashtra,T30,1000
1047,36-45,Male,Maharashtra,B30,5000
1048,36-45,Male,Maharashtra,T30,25000
1049,55+,Female,Telangana,T30,2000
1050,46-55,Male,Tamil Nadu,T30,1000
1051,36-45,Male,Telangana,T30,2000
1052,36-45,Male,Maharashtra,T30,1000
1053,26-35,Male,Maharashtra,B30,500
1054,55+,Male,Tamil Nadu,B30,10000
1055,46-55,Male,Maharashtra,T30,2000
1056,36-45,Male,Rajasthan,T30,1000
1057,18-25,Other,Karnataka,T30,5000
1058,36-45,Male,Gujarat,T30,1000
1059,26-35,Female,Karnataka,B30,1000
1060,26-35,Female,Tamil Nadu,B30,2000
1061,36-45,Female,West Bengal,B30,2000
1062,55+,Male,Delhi,T30,10000
1063,18-25,Female,Telangana,T30,2000
1064,26-35,Female,Karnataka,B30,1000
1065,26-35,Male,Karnataka,B30,2000
1066,55+,Female,West Bengal,T30,5000
1067,36-45,Male,West Bengal,B30,2000
1068,36-45,Male,Punjab,B30,1000
1069,36-45,Male,Rajasthan,B30,2000
1070,36-45,Male,Delhi,T30,5000
1071,26-35,Female,Maharashtra,B30,2000
1072,26-35,Male,Maharashtra,B30,500
1073,46-55,Female,Delhi,B30,2000
1074,26-35,Male,Karnataka,B30,2000
1075,26-35,Male,West Bengal,T30,5000
1076,36-45,Female,Rajasthan,T30,1000
1077,26-35,Male,Punjab,B30,500
1078,26-35,Female,Karnataka,T30,5000
1079,26-35,Female,Tamil Nadu,B30,1000
1080,36-45,Male,Tamil Nadu,T30,500
1081,26-35,Male,Tamil Nadu,T30,1000
1082,26-35,Male,Maharashtra,T30,10000
1083,36-45,Female,Maharashtra,B30,1000
1084,36-45,Female,UP,T30,1000
1085,26-35,Male,West Bengal,T30,2000
1086,18-25,Male,West Bengal,T30,1000
1087,55+,Male,Rajasthan,T30,2000
1088,18-25,Male,Maharashtra,B30,5000
1089,36-45,Female,Karnataka,B30,1000
1090,55+,Male,Delhi,T30,500
1091,26-35,Male,West Bengal,T30,2000
1092,18-25,Female,Delhi,T30,5000
1093,26-35,Male,West Bengal,B30,5000
1094,26-35,Male,Karnataka,T30,500
1095,26-35,Male,Karnataka,B30,2000
1096,36-45,Female,Rajasthan,B30,1000
1097,36-45,Female,Delhi,T30,2000
1098,46-55,Male,Delhi,B30,2000
1099,26-35,Male,Rajasthan,T30,5000
1100,36-45,Female,West Bengal,B30,500
1101,18-25,Male,Karnataka,T30,1000
1102,26-35,Male,Karnataka,T30,2000
1103,18-25,Female,Delhi,T30,2000
1104,36-45,Female,Tamil Nadu,T30,1000
1105,46-55,Male,Maharashtra,T30,500
1106,46-55,Female,UP,T30,10000
1107,26-35,Female,Tamil Nadu,T30,2000
1108,26-35,Male,Karnataka,T30,2000
1109,26-35,Female,Tamil Nadu,B30,500
1110,26-35,Female,Maharashtra,T30,5000
1111,18-25,Male,Maharashtra,B30,25000
1112,18-25,Female,Tamil Nadu,T30,25000
1113,26-35,Female,Maharashtra,T30,1000
1114,18-25,Male,West Bengal,B30,25000
1115,18-25,Female,Rajasthan,B30,2000
1116,36-45,Male,Punjab,T30,2000
1117,36-45,Male,Gujarat,T30,5000
1118,55+,Male,Punjab,T30,5000
1119,26-35,Male,Maharashtra,T30,2000
1120,26-35,Female,Tamil Nadu,T30,2000
1121,18-25,Male,Maharashtra,T30,25000
1122,26-35,Female,Delhi,B30,2000
1123,36-45,Female,Gujarat,B30,10000
1124,26-35,Male,Delhi,B30,5000
1125,36-45,Male,Maharashtra,T30,1000
1126,36-45,Male,Delhi,T30,1000
1127,36-45,Female,Maharashtra,T30,500
1128,36-45,Male,Maharashtra,B30,500
1129,36-45,Male,Maharashtra,T30,2000
1130,36-45,Male,Delhi,B30,500
1131,36-45,Female,UP,T30,1000
1132,36-45,Male,Delhi,T30,1000
1133,26-35,Female,Delhi,T30,2000
1134,26-35,Male,Maharashtra,B30,1000
1135,26-35,Male,Maharashtra,T30,2000
1136,18-25,Male,Maharashtra,T30,2000
1137,46-55,Female,Gujarat,B30,2000
1138,26-35,Female,Telangana,B30,10000
1139,18-25,Male,Gujarat,T30,25000
1140,26-35,Female,Rajasthan,T30,500
1141,46-55,Male,Gujarat,B30,1000
1142,26-35,Male,Delhi,B30,500
1143,26-35,Male,Gujarat,B30,2000
1144,36-45,Male,Gujarat,B30,10000
1145,36-45,Male,Delhi,T30,5000
1146,36-45,Female,Telangana,T30,2000
1147,46-55,Male,Punjab,B30,5000
1148,36-45,Female,Tamil Nadu,B30,25000
1149,18-25,Male,Delhi,T30,1000
1150,18-25,Male,Delhi,B30,25000
1151,55+,Male,Tamil Nadu,T30,5000
1152,26-35,Female,Maharashtra,T30,1000
1153,26-35,Male,Delhi,T30,5000
1154,36-45,Female,Maharashtra,T30,1000
1155,36-45,Male,West Bengal,B30,500
1156,26-35,Male,Tamil Nadu,B30,5000
1157,18-25,Female,Tamil Nadu,B30,10000
1158,18-25,Female,Maharashtra,T30,2000
1159,36-45,Female,Telangana,T30,500
1160,18-25,Female,Tamil Nadu,B30,2000
1161,26-35,Female,Tamil Nadu,T30,1000
1162,36-45,Male,Tamil Nadu,T30,2000
1163,55+,Male,Tamil Nadu,B30,1000
1164,46-55,Female,Telangana,T30,2000
1165,46-55,Female,Tamil Nadu,T30,1000
1166,26-35,Female,Karnataka,T30,1000
1167,55+,Male,Gujarat,B30,5000
1168,36-45,Female,Delhi,B30,2000
1169,46-55,Male,Maharashtra,B30,1000
1170,18-25,Female,Karnataka,T30,2000
1171,18-25,Female,Maharashtra,T30,1000
1172,26-35,Male,Delhi,T30,2000
1173,46-55,Male,Karnataka,T30,2000
1174,26-35,Female,Tamil Nadu,T30,1000
1175,46-55,Male,Tamil Nadu,T30,2000
1176,26-35,Female,Delhi,T30,5000
1177,18-25,Male,Delhi,B30,25000
1178,36-45,Male,Maharashtra,B30,1000
1179,36-45,Male,UP,T30,10000
1180,26-35,Male,Delhi,B30,1000
1181,46-55,Male,Delhi,T30,2000
1182,46-55,Female,Maharashtra,B30,1000
1183,26-35,Female,Telangana,T30,2000
1184,46-55,Male,Karnataka,T30,2000
1185,26-35,Male,Maharashtra,T30,5000
1186,36-45,Male,Delhi,T30,2000
1187,26-35,Female,UP,T30,25000
1188,26-35,Female,Delhi,B30,5000
1189,26-35,Male,West Bengal,T30,25000
1190,26-35,Female,Tamil Nadu,T30,2000
1191,18-25,Other,Karnataka,T30,1000
1192,26-35,Female,Rajasthan,T30,2000
1193,36-45,Male,Maharashtra,T30,2000
1194,26-35,Female,UP,T30,2000
1195,26-35,Female,Gujarat,B30,2000
1196,18-25,Male,UP,B30,5000
1197,18-25,Female,Maharashtra,B30,5000
1198,26-35,Female,Maharashtra,T30,2000
1199,18-25,Male,Delhi,B30,2000
1200,46-55,Male,Tamil Nadu,B30,2000
1201,26-35,Male,Maharashtra,T30,2000
1202,18-25,Female,Telangana,T30,1000
1203,26-35,Male,Gujarat,T30,2000
1204,26-35,Male,Rajasthan,T30,1000
1205,18-25,Male,Tamil Nadu,T30,10000
1206,36-45,Male,West Bengal,T30,2000
1207,36-45,Female,Delhi,B30,500
1208,18-25,Male,UP,T30,500
1209,26-35,Female,West Bengal,T30,5000
1210,18-25,Female,Karnataka,T30,2000
1211,26-35,Female,UP,T30,5000
1212,26-35,Female,UP,T30,5000
1213,46-55,Male,Maharashtra,B30,500
1214,36-45,Female,Telangana,B30,1000
1215,46-55,Male,Delhi,T30,1000
1216,18-25,Male,Karnataka,T30,500
1217,36-45,Female,Maharashtra,T30,1000
1218,18-25,Female,UP,T30,2000
1219,46-55,Male,Tamil Nadu,T30,2000
1220,26-35,Male,UP,T30,10000
1221,18-25,Female,Gujarat,B30,1000
1222,26-35,Male,UP,T30,2000
1223,26-35,Female,Telangana,B30,10000
1224,36-45,Female,UP,T30,500
1225,18-25,Female,Delhi,T30,10000
1226,36-45,Male,Maharashtra,B30,1000
1227,46-55,Male,West Bengal,T30,10000
1228,36-45,Male,Maharashtra,T30,5000
1229,55+,Female,UP,T30,5000
1230,18-25,Male,Telangana,T30,500
1231,26-35,Female,Maharashtra,B30,10000
1232,26-35,Male,Delhi,T30,2000
1233,18-25,Male,West Bengal,T30,1000
1234,46-55,Female,Gujarat,B30,5000
1235,36-45,Male,Karnataka,T30,10000
1236,36-45,Male,Delhi,B30,10000
1237,26-35,Male,Delhi,B30,2000
1238,46-55,Male,West Bengal,T30,2000
1239,26-35,Male,Gujarat,T30,2000
1240,26-35,Male,Delhi,T30,1000
1241,55+,Male,Delhi,T30,2000
1242,18-25,Female,Karnataka,B30,2000
1243,46-55,Male,Karnataka,T30,5000
1244,36-45,Male,Rajasthan,T30,10000
1245,46-55,Male,Karnataka,T30,1000
1246,18-25,Female,Punjab,B30,1000
1247,55+,Male,Delhi,T30,1000
1248,18-25,Female,West Bengal,B30,2000
1249,26-35,Male,Gujarat,B30,1000
1250,18-25,Female,West Bengal,T30,2000
1251,18-25,Male,Delhi,B30,5000
1252,55+,Female,Delhi,B30,10000
1253,36-45,Female,Tamil Nadu,T30,10000
1254,36-45,Male,West Bengal,T30,1000
1255,18-25,Male,Delhi,T30,1000
1256,36-45,Male,Delhi,T30,1000
1257,26-35,Male,UP,B30,5000
1258,26-35,Female,Rajasthan,T30,5000
1259,36-45,Male,Maharashtra,T30,500
1260,46-55,Female,Telangana,T30,1000
1261,26-35,Male,West Bengal,T30,1000
1262,26-35,Male,Karnataka,T30,1000
1263,36-45,Male,Delhi,T30,2000
1264,18-25,Male,Gujarat,T30,500
1265,46-55,Male,Telangana,B30,5000
1266,46-55,Female,Maharashtra,T30,2000
1267,36-45,Female,Tamil Nadu,T30,2000
1268,26-35,Male,UP,B30,2000
1269,36-45,Male,Telangana,T30,2000
1270,18-25,Male,Maharashtra,T30,2000
1271,36-45,Female,Rajasthan,T30,500
1272,26-35,Female,Delhi,B30,2000
1273,26-35,Female,Tamil Nadu,T30,5000
1274,55+,Male,Gujarat,B30,2000
1275,26-35,Male,Tamil Nadu,B30,1000
1276,46-55,Male,Maharashtra,B30,2000
1277,36-45,Female,Tamil Nadu,T30,2000
1278,26-35,Female,Maharashtra,B30,2000
1279,18-25,Male,Delhi,B30,25000
1280,46-55,Male,Tamil Nadu,B30,1000
1281,36-45,Male,Punjab,T30,2000
1282,26-35,Female,Gujarat,T30,500
1283,26-35,Male,Delhi,T30,2000
1284,36-45,Male,UP,T30,1000
1285,55+,Female,Delhi,B30,5000
1286,46-55,Male,Karnataka,T30,1000
1287,36-45,Female,West Bengal,B30,2000
1288,46-55,Male,Karnataka,T30,2000
1289,26-35,Male,Gujarat,T30,2000
1290,18-25,Male,West Bengal,T30,1000
1291,26-35,Female,West Bengal,T30,1000
1292,55+,Male,Karnataka,T30,2000
1293,46-55,Male,Maharashtra,T30,2000
1294,18-25,Male,UP,T30,500
1295,36-45,Male,Maharashtra,B30,2000
1296,18-25,Male,Karnataka,B30,2000
1297,46-55,Female,Delhi,B30,2000
1298,26-35,Other,Delhi,B30,1000
1299,46-55,Female,Delhi,B30,2000
1300,18-25,Male,Delhi,T30,5000
1301,36-45,Male,Telangana,B30,1000
1302,26-35,Male,Punjab,T30,2000
1303,26-35,Female,Tamil Nadu,T30,1000
1304,36-45,Male,Tamil Nadu,T30,1000
1305,26-35,Male,Maharashtra,T30,2000
1306,26-35,Female,Rajasthan,T30,5000
1307,36-45,Male,Maharashtra,T30,1000
1308,36-45,Male,Maharashtra,B30,1000
1309,18-25,Male,Karnataka,T30,10000
1310,36-45,Male,Delhi,T30,5000
1311,36-45,Male,Maharashtra,B30,2000
1312,18-25,Male,Maharashtra,T30,1000
1313,36-45,Male,Punjab,B30,5000
