amfi_code,scheme_name,fund_house,category,date,nav
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-12,199.1847
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-13,201.3898
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-14,204.3003
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-17,203.2525
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-18,201.7544
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-19,205.1684
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-20,200.2761
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-21,204.1696
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-24,203.5514
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-25,203.6624
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-26,202.117
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-27,202.1213
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-04-28,205.3257
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-01,207.3482
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-02,208.6985
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-03,209.0463
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-04,205.5454
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-05,203.5866
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-08,202.8703
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-09,204.1062
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-10,204.3993
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-11,206.9342
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-12,208.2345
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-15,208.4953
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-16,214.3142
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-17,215.4875
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-18,214.4998
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-19,219.4161
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-22,222.7084
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-23,227.6955
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-24,227.5291
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-25,230.3312
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-26,226.4538
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-29,228.7202
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-30,228.4245
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-05-31,224.8472
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-01,227.7682
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-02,222.9574
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-05,217.9738
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-06,219.0527
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-07,220.686
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-08,223.3886
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-09,225.5115
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-12,229.6429
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-13,231.7103
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-14,231.4815
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-15,231.4159
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-16,230.7711
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-19,231.7278
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-20,228.8154
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-21,229.8888
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-22,229.7883
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-23,230.6862
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-26,231.5962
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-27,224.92
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-28,222.6223
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-29,222.4657
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-06-30,222.451
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-03,223.2769
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-04,224.221
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-05,228.4351
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-06,229.4287
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-07,228.7046
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-10,224.4531
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-11,220.9015
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-12,222.4536
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-13,225.4178
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-14,229.7225
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-17,227.5781
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-18,226.8848
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-19,227.6808
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-20,233.4112
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-21,233.873
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-24,238.3669
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-25,238.9961
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-26,242.4469
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-27,245.5791
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-28,246.2159
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-07-31,243.3488
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-01,242.709
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-02,247.1915
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-03,249.9437
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-04,248.793
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-07,247.9203
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-08,242.9197
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-09,247.2757
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-10,250.0533
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-11,249.792
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-14,250.5418
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-15,244.1654
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-16,242.8858
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-17,246.921
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-18,249.9775
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-21,251.1195
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-22,251.2258
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-23,253.7775
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-24,253.0728
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-25,248.1692
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-28,248.2997
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-29,249.6498
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-30,253.1629
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-08-31,248.9365
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-01,248.7187
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-04,248.6432
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-05,245.5065
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-06,247.0906
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-07,249.4548
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-08,248.7343
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-11,255.0176
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-12,254.1933
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-13,252.9833
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-14,251.6911
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-15,249.379
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-18,247.8557
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-19,243.7391
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-20,243.3251
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-21,243.6389
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-22,237.111
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-25,236.9632
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-26,237.2251
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-27,238.8324
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-28,242.4281
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-09-29,245.0503
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-02,243.3731
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-03,241.3684
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-04,243.1917
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-05,241.7405
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-06,238.3231
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-09,245.2559
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-10,244.4885
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-11,242.7971
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-12,236.5559
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-13,239.1147
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-16,236.4234
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-17,236.6464
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-18,239.5391
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-19,236.888
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-20,237.2561
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-23,241.7368
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-24,234.7552
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-25,232.6128
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-26,230.2275
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-27,229.8492
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-30,229.8553
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-10-31,227.066
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-01,225.4192
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-02,223.4629
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-03,222.6563
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-06,223.3729
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-07,225.9477
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-08,228.9447
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-09,230.8778
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-10,228.5949
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-13,228.7231
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-14,235.3771
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-15,238.3839
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-16,237.2668
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-17,241.9135
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-20,240.9321
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-21,239.1442
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-22,243.2931
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-23,239.6155
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-24,234.2564
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-27,237.043
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-28,237.264
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-29,237.769
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-11-30,236.8804
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-01,236.3446
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-04,235.1872
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-05,233.5616
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-06,232.6313
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-07,231.6167
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-08,229.4527
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-11,228.0893
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-12,221.3759
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-13,223.3275
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-14,224.5074
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-15,224.4133
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-18,225.1871
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-19,226.0614
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-20,224.2331
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-21,222.9345
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-22,224.4816
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-25,225.1753
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-26,230.8317
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-27,235.4565
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-28,238.2339
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2023-12-29,236.1992
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-01,234.6699
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-02,231.9185
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-03,232.7667
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-04,225.1805
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-05,224.0087
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-08,223.2515
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-09,219.2348
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-10,221.3993
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-11,218.4393
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-12,219.2066
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-15,226.5951
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-16,222.2825
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-17,221.9529
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-18,220.9343
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-19,219.4046
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-22,221.4721
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-23,224.4787
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-24,226.6247
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-25,224.7256
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-26,231.3563
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-29,226.5111
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-30,223.7722
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-01-31,224.2951
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-01,224.603
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-02,225.9858
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-05,230.3386
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-06,230.0764
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-07,230.4595
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-08,228.8845
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-09,230.569
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-12,229.757
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-13,228.9463
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-14,230.5081
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-15,233.44
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-16,227.3245
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-19,228.3768
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-20,227.7048
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-21,230.3625
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-22,229.7402
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-23,233.3959
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-26,231.5715
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-27,225.4432
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-28,228.3557
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-02-29,226.1127
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-01,221.7345
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-04,221.6885
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-05,220.9635
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-06,223.0577
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-07,225.3571
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-08,225.5256
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-11,223.0408
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-12,223.7196
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-13,224.0736
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-14,225.5137
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-15,223.0562
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-18,221.8953
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-19,223.1629
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-20,226.4139
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-21,228.9477
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-22,229.0816
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-25,227.6501
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-26,228.6622
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-27,225.576
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-28,223.2742
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-03-29,227.23
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-01,228.2354
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-02,227.1923
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-03,229.3619
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-04,232.8123
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-05,231.477
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-08,230.1972
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-09,228.5785
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-10,231.1309
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-11,233.7386
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-12,237.5324
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-15,240.3123
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-16,235.5093
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-17,236.2091
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-18,233.1146
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-19,231.5866
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-22,231.968
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-23,234.2011
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-24,231.6038
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-25,225.0502
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-26,225.4477
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-29,232.5094
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-04-30,231.8504
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-01,232.0505
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-02,237.0827
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-03,238.8332
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-06,239.5264
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-07,240.869
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-08,241.6646
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-09,238.4318
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-10,234.6652
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-13,240.0489
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-14,240.6506
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-15,241.0119
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-16,240.8232
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-17,243.1527
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-20,250.6331
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-21,252.2841
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-22,250.5794
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-23,250.2535
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-24,253.5448
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-27,251.8477
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-28,254.4988
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-29,247.4877
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-30,246.8792
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-05-31,248.8142
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-03,252.6811
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-04,250.2752
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-05,245.837
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-06,245.1416
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-07,241.9045
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-10,241.5444
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-11,241.5976
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-12,237.8457
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-13,240.213
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-14,239.8319
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-17,243.0134
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-18,237.7062
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-19,234.876
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-20,236.4027
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-21,234.2067
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-24,233.8146
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-25,233.8867
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-26,234.401
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-27,232.5654
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-06-28,233.0518
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-01,230.9333
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-02,232.8711
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-03,232.6201
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-04,233.1226
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-05,240.3819
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-08,237.2604
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-09,241.2851
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-10,233.6575
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-11,227.9001
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-12,224.5756
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-15,221.4696
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-16,222.0774
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-17,222.9164
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-18,222.3017
125497,HDFC Top 100 Direct,HDFC AMC,Large Cap,2024-07-19,221.9685
